gtdb_species_clade_id,GTDB_species,GTDB_taxonomy,no_genomes,no_core,no_accessory,no_singletons,no_gene_clusters,no_CDSes,mean_intra_species_ANI,ANI_circumscription_radius,domain,phylum,class,order,family,genus,pct_core,pct_accessory,pct_singletons,openness,avg_genes_per_genome,rep_genome,in_tree
s__UBA964_sp010031985--GB_GCA_010031985.1,s__UBA964_sp010031985,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__UBA964,13,1178,6818,4456.0,7996,32716,98.89,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,UBA964,14.73,85.27,55.73,5.788,2517.0,GB_GCA_010031985.1,True
s__Mesorhizobium_sp006442685--RS_GCF_006442975.2,s__Mesorhizobium_sp006442685,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium,63,3618,8313,3381.0,11931,379712,98.34,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,30.32,69.68,28.34,2.298,6027.0,RS_GCF_006442975.2,True
s__Vibrio_cincinnatiensis--RS_GCF_900167345.1,s__Vibrio_cincinnatiensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,17,2334,4856,2628.0,7190,60376,99.1,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Vibrio,32.46,67.54,36.55,2.081,3552.0,RS_GCF_900167345.1,True
s__Vibrio_metschnikovii--RS_GCF_000176155.1,s__Vibrio_metschnikovii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,49,2308,7123,3889.0,9431,163417,97.63,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Vibrio,24.47,75.53,41.24,3.086,3335.0,RS_GCF_000176155.1,True
s__Mesorhizobium_sp002294725--RS_GCF_002294725.1,s__Mesorhizobium_sp002294725,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium,16,3666,3800,2551.0,7466,92647,97.28,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,49.1,50.9,34.17,1.037,5790.0,RS_GCF_002294725.1,True
s__Aeromonas_hydrophila--RS_GCF_000014805.1,s__Aeromonas_hydrophila,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Aeromonas,169,3051,16802,9308.0,19853,751801,97.01,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Aeromonadaceae,Aeromonas,15.37,84.63,46.88,5.507,4449.0,RS_GCF_000014805.1,True
s__Bradyrhizobium_sp023073715--RS_GCF_023073715.1,s__Bradyrhizobium_sp023073715,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium,11,3846,6869,3979.0,10715,79358,98.53,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,35.89,64.11,37.13,1.786,7214.0,RS_GCF_023073715.1,True
s__Limnohabitans_sp903949285--GB_GCA_903949285.1,s__Limnohabitans_sp903949285,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Limnohabitans,13,2050,3705,2545.0,5755,40372,99.49,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_B,Limnohabitans,35.62,64.38,44.22,1.807,3106.0,GB_GCA_903949285.1,True
s__Pseudomonas_E_ekonensis--RS_GCF_019145435.1,s__Pseudomonas_E_ekonensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,16,3896,1096,489.0,4992,88053,96.42,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,78.04,21.96,9.8,0.281,5503.0,RS_GCF_019145435.1,True
s__Qipengyuania_citrea--RS_GCF_009828015.1,s__Qipengyuania_citrea,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Qipengyuania,22,2040,9738,7106.0,11778,64261,97.95,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,17.32,82.68,60.33,4.774,2921.0,RS_GCF_009828015.1,True
s__Pseudomonas_E_oleovorans--RS_GCF_002197815.1,s__Pseudomonas_E_oleovorans,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,18,2761,6029,3016.0,8790,80159,97.89,96.52,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,31.41,68.59,34.31,2.184,4453.0,RS_GCF_002197815.1,True
s__Rhizobium_phaseoli--RS_GCF_003985125.1,s__Rhizobium_phaseoli,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium,39,3717,7224,3050.0,10941,248287,97.51,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,33.97,66.03,27.88,1.944,6366.0,RS_GCF_003985125.1,True
s__UBA9659_sp018665025--GB_GCA_018665025.1,s__UBA9659_sp018665025,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659,14,2711,4990,2980.0,7701,66798,99.67,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA9659,35.2,64.8,38.7,1.841,4771.0,GB_GCA_018665025.1,True
s__UBA4588_sp002387605--GB_GCA_002387605.1,s__UBA4588_sp002387605,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA4588,19,1327,4162,3023.0,5489,36392,99.36,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Puniceispirillales,Puniceispirillaceae,UBA4588,24.18,75.82,55.07,3.136,1915.0,GB_GCA_002387605.1,True
s__Xanthomonas_euroxanthea--RS_GCF_900476395.1,s__Xanthomonas_euroxanthea,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas,17,2886,3070,1652.0,5956,68465,98.11,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,48.46,51.54,27.74,1.064,4027.0,RS_GCF_900476395.1,True
s__Pseudoalteromonas_ruthenica--RS_GCF_008808095.1,s__Pseudoalteromonas_ruthenica,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas,23,2783,4942,3540.0,7725,86440,97.93,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Alteromonadaceae,Pseudoalteromonas,36.03,63.97,45.83,1.776,3758.0,RS_GCF_008808095.1,True
s__Stenotrophomonas_lactitubi--RS_GCF_002803515.1,s__Stenotrophomonas_lactitubi,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,18,2871,4272,2416.0,7143,76465,96.38,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,40.19,59.81,33.82,1.488,4248.0,RS_GCF_002803515.1,True
s__Aggregatibacter_actinomycetemcomitans--RS_GCF_000372365.1,s__Aggregatibacter_actinomycetemcomitans,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Aggregatibacter,159,1494,6076,2707.0,7570,332025,98.66,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Pasteurellaceae,Aggregatibacter,19.74,80.26,35.76,4.067,2088.0,RS_GCF_000372365.1,True
s__Serratia_J_liquefaciens--RS_GCF_000422085.1,s__Serratia_J_liquefaciens,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_J,41,3127,6341,3754.0,9468,200324,98.71,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_J,33.03,66.97,39.65,2.028,4886.0,RS_GCF_000422085.1,True
s__Pandoraea_apista--RS_GCF_001465595.2,s__Pandoraea_apista,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea,23,3193,3163,1322.0,6356,115872,99.24,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,50.24,49.76,20.8,0.991,5038.0,RS_GCF_001465595.2,True
s__Sutterella_wadsworthensis_A--RS_GCF_000297775.1,s__Sutterella_wadsworthensis_A,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella,14,1393,2902,1726.0,4295,29248,98.83,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A,Sutterella,32.43,67.57,40.19,2.083,2089.0,RS_GCF_000297775.1,True
s__Enterobacter_sichuanensis--RS_GCF_002939185.1,s__Enterobacter_sichuanensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,18,2866,4959,2803.0,7825,82918,98.35,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,36.63,63.37,35.82,1.73,4607.0,RS_GCF_002939185.1,True
s__Rhodobacter_F_sp020250445--GB_GCA_020250445.1,s__Rhodobacter_F_sp020250445,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_F,21,2436,4720,3303.0,7156,73780,99.0,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter_F,34.04,65.96,46.16,1.938,3513.0,GB_GCA_020250445.1,True
s__GCA-2687515_sp018674495--GB_GCA_018674495.1,s__GCA-2687515_sp018674495,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA2165;g__GCA-2687515,13,2729,3391,2344.0,6120,59120,99.77,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales_A,UBA2165,GCA-2687515,44.59,55.41,38.3,1.243,4548.0,GB_GCA_018674495.1,True
s__Yersinia_massiliensis--RS_GCF_000312485.1,s__Yersinia_massiliensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yersinia,22,2820,4965,2684.0,7785,97041,96.64,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yersinia,36.22,63.78,34.48,1.761,4411.0,RS_GCF_000312485.1,True
s__Pseudomonas_E_putida_B--RS_GCF_001636055.1,s__Pseudomonas_E_putida_B,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,13,3278,3319,1724.0,6597,68822,98.02,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,49.69,50.31,26.13,1.013,5294.0,RS_GCF_001636055.1,True
s__Acidovorax_defluvii--GB_GCA_003268905.1,s__Acidovorax_defluvii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Acidovorax,14,2129,6282,4252.0,8411,48433,97.27,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_B,Acidovorax,25.31,74.69,50.55,2.951,3460.0,GB_GCA_003268905.1,True
s__Psychrobacter_pacificensis--RS_GCF_900101915.1,s__Psychrobacter_pacificensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter,10,1900,4644,3693.0,6544,27475,98.21,96.2282,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,29.03,70.97,56.43,2.444,2748.0,RS_GCF_900101915.1,True
s__Pseudomonas_E_siliginis--RS_GCF_019145195.1,s__Pseudomonas_E_siliginis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,19,3548,3652,2000.0,7200,101039,96.64,96.1352,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,49.28,50.72,27.78,1.029,5318.0,RS_GCF_019145195.1,True
s__UBA5216_sp903893565--GB_GCA_903893565.1,s__UBA5216_sp903893565,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__UBA5216,14,2048,6815,5288.0,8863,57330,99.61,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SG8-41,UBA5216,23.11,76.89,59.66,3.328,4095.0,GB_GCA_903893565.1,True
s__Thauera_aminoaromatica--RS_GCF_000310185.1,s__Thauera_aminoaromatica,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera,10,2182,5252,3760.0,7434,35044,98.72,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,29.35,70.65,50.58,2.407,3504.0,RS_GCF_000310185.1,True
s__Serratia_I_symbiotica--RS_GCF_000821185.2,s__Serratia_I_symbiotica,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_I,10,1441,7213,4493.0,8654,32538,98.14,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_I,16.65,83.35,51.92,5.006,3254.0,RS_GCF_000821185.2,True
s__Pseudomonas_E_fulva--RS_GCF_000730565.1,s__Pseudomonas_E_fulva,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,94,3086,11111,6651.0,14197,430890,99.02,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,21.74,78.26,46.85,3.6,4584.0,RS_GCF_000730565.1,True
s__Aquisediminimonas_sp016704425--GB_GCA_016704425.1,s__Aquisediminimonas_sp016704425,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Aquisediminimonas,10,1961,7450,5933.0,9411,35214,98.81,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Aquisediminimonas,20.84,79.16,63.04,3.799,3521.0,GB_GCA_016704425.1,True
s__Ralstonia_pickettii--RS_GCF_016466415.2,s__Ralstonia_pickettii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia,43,3128,5806,3107.0,8934,218081,97.84,95.1269,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,35.01,64.99,34.78,1.856,5072.0,RS_GCF_016466415.2,True
s__Erwinia_rhapontici--RS_GCF_012271765.1,s__Erwinia_rhapontici,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia,11,2999,4159,2617.0,7158,54718,98.77,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,41.9,58.1,36.56,1.387,4974.0,RS_GCF_012271765.1,True
s__Enterobacter_cloacae_M--RS_GCF_002208095.1,s__Enterobacter_cloacae_M,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,136,2906,15889,8629.0,18795,650753,98.23,96.7528,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,15.46,84.54,45.91,5.468,4785.0,RS_GCF_002208095.1,True
s__Aeromonas_dhakensis--RS_GCF_000820305.1,s__Aeromonas_dhakensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Aeromonas,64,3110,7991,4974.0,11101,277633,97.33,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Aeromonadaceae,Aeromonas,28.02,71.98,44.81,2.569,4338.0,RS_GCF_000820305.1,True
s__Proteus_vulgaris--GB_GCA_901472505.1,s__Proteus_vulgaris,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus,18,2590,3676,2600.0,6266,66143,99.66,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Proteus,41.33,58.67,41.49,1.419,3675.0,GB_GCA_901472505.1,True
s__Rickettsia_prowazekii--RS_GCF_000367405.1,s__Rickettsia_prowazekii,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia,12,802,237,154.0,1039,10686,99.93,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,77.19,22.81,14.82,0.296,890.0,RS_GCF_000367405.1,True
s__Mesorhizobium_muleiense--RS_GCF_900099905.1,s__Mesorhizobium_muleiense,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium,61,3599,26520,15272.0,30119,421403,96.83,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,11.95,88.05,50.71,7.369,6908.0,RS_GCF_900099905.1,True
s__Kingella_kingae--RS_GCF_900111845.1,s__Kingella_kingae,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella,49,1448,3467,1716.0,4915,94996,98.4,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Kingella,29.46,70.54,34.91,2.394,1939.0,RS_GCF_900111845.1,True
s__Xanthomonas_euvesicatoria--RS_GCF_020880415.1,s__Xanthomonas_euvesicatoria,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas,332,3131,30995,17366.0,34126,1493405,98.85,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,9.17,90.83,50.89,9.899,4498.0,RS_GCF_020880415.1,True
s__Oligella_urethralis--RS_GCF_000372065.1,s__Oligella_urethralis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Oligella,13,1618,2033,1074.0,3651,30502,98.59,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_C,Oligella,44.32,55.68,29.42,1.256,2346.0,RS_GCF_000372065.1,True
s__Pseudomonas_E_lundensis--RS_GCF_001042985.1,s__Pseudomonas_E_lundensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,42,3050,8450,5055.0,11500,194406,98.29,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,26.52,73.48,43.96,2.77,4629.0,RS_GCF_001042985.1,True
s__Caballeronia_zhejiangensis--RS_GCF_000698575.1,s__Caballeronia_zhejiangensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia,27,3926,6823,3716.0,10749,183363,99.35,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,36.52,63.48,34.57,1.738,6791.0,RS_GCF_000698575.1,True
s__Xanthomonas_A_albilineans--RS_GCF_002939705.1,s__Xanthomonas_A_albilineans,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas_A,17,2300,2130,855.0,4430,54014,98.53,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas_A,51.92,48.08,19.3,0.926,3177.0,RS_GCF_002939705.1,True
s__Pseudomonas_E_shahriarae--RS_GCF_014268455.2,s__Pseudomonas_E_shahriarae,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,17,3582,4488,2694.0,8070,94539,99.01,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,44.39,55.61,33.38,1.253,5561.0,RS_GCF_014268455.2,True
s__Burkholderia_glumae--RS_GCF_000960995.1,s__Burkholderia_glumae,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia,59,3692,9459,5245.0,13151,354702,99.67,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,28.07,71.93,39.88,2.562,6012.0,RS_GCF_000960995.1,True
s__Acinetobacter_variabilis--RS_GCF_000369625.1,s__Acinetobacter_variabilis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,47,2104,8600,4901.0,10704,149268,95.93,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,19.66,80.34,45.79,4.087,3176.0,RS_GCF_000369625.1,True
s__Burkholderia_mallei--RS_GCF_000011705.1,s__Burkholderia_mallei,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia,1741,4034,38768,18341.0,42802,10259363,99.31,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,9.42,90.58,42.85,9.61,5893.0,RS_GCF_000011705.1,True
s__Burkholderia_lata--RS_GCF_000012945.1,s__Burkholderia_lata,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia,13,3967,8069,5219.0,12036,103659,96.5,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,32.96,67.04,43.36,2.034,7974.0,RS_GCF_000012945.1,True
s__Methylobacterium_radiotolerans--RS_GCF_000019725.1,s__Methylobacterium_radiotolerans,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium,20,3911,12448,8346.0,16359,132705,99.0,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,23.91,76.09,51.02,3.183,6635.0,RS_GCF_000019725.1,True
s__Xanthomonas_campestris--RS_GCF_000007145.1,s__Xanthomonas_campestris,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas,128,2950,10266,4744.0,13216,546803,98.36,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,22.32,77.68,35.9,3.48,4272.0,RS_GCF_000007145.1,True
s__Amylibacter_sp000153745--GB_GCA_000153745.1,s__Amylibacter_sp000153745,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter,14,1201,3829,2830.0,5030,25156,98.57,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,23.88,76.12,56.26,3.188,1797.0,GB_GCA_000153745.1,True
s__Proteus_penneri--RS_GCF_003144535.1,s__Proteus_penneri,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus,25,2433,3380,1763.0,5813,87130,99.4,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Proteus,41.85,58.15,30.33,1.389,3485.0,RS_GCF_003144535.1,True
s__Bradyrhizobium_pachyrhizi--RS_GCF_001189245.1,s__Bradyrhizobium_pachyrhizi,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium,19,4396,12755,7567.0,17151,161827,95.9,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,25.63,74.37,44.12,2.902,8517.0,RS_GCF_001189245.1,True
s__Rhizobium_rhizogenes--RS_GCF_000696095.1,s__Rhizobium_rhizogenes,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium,57,3685,7731,3356.0,11416,374081,99.12,95.0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,32.28,67.72,29.4,2.098,6563.0,RS_GCF_000696095.1,True
s__Pseudoalteromonas_arctica--RS_GCF_000238395.3,s__Pseudoalteromonas_arctica,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas,34,2796,8027,4790.0,10823,138480,96.92,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Alteromonadaceae,Pseudoalteromonas,25.83,74.17,44.26,2.871,4073.0,RS_GCF_000238395.3,True
s__Photobacterium_phosphoreum--RS_GCF_002954725.1,s__Photobacterium_phosphoreum,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium,36,2824,6388,3102.0,9212,150098,98.58,95.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Vibrionaceae,Photobacterium,30.66,69.34,33.67,2.262,4169.0,RS_GCF_002954725.1,True
s__Moraxella_A_osloensis--RS_GCF_001553955.1,s__Moraxella_A_osloensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A,17,1582,4119,2452.0,5701,41600,96.62,95.0237,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella_A,27.75,72.25,43.01,2.604,2447.0,RS_GCF_001553955.1,True
